1.939712000000000000e+06,4.285200000000000000e+04,5.000000000000000000e+00,2.800000000000000000e+02,7.000000000000000000e+00,1.018000000000000000e+03,3.000000000000000000e+00,2.320000000000000000e+02,3.000000000000000000e+01,0.000000000000000000e+00,1.250000000000000000e+02
4.638000000000000000e+03,3.101030000000000000e+05,2.600000000000000000e+01,2.809300000000000000e+04,3.600000000000000000e+01,9.980000000000000000e+02,3.400000000000000000e+01,6.140000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,1.876000000000000000e+03,9.981000000000000000e+03,1.960000000000000000e+02,1.032700000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,3.124000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000000e+02,7.169300000000000000e+04,4.000000000000000000e+00,5.860500000000000000e+04,1.390000000000000000e+02,7.860000000000000000e+02,4.677200000000000000e+04,1.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.700000000000000000e+01,4.743000000000000000e+03,2.020600000000000000e+04,4.675000000000000000e+03,7.657000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,2.838000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,4.500000000000000000e+01,0.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,2.477380000000000000e+05,8.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,2.620000000000000000e+02,0.000000000000000000e+00,7.273600000000000000e+04,0.000000000000000000e+00,1.283400000000000000e+04,2.623400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.940000000000000000e+03,5.339000000000000000e+04,7.749000000000000000e+03,3.200000000000000000e+02,1.547000000000000000e+03,6.200000000000000000e+01,3.000000000000000000e+00,1.618020000000000000e+05,2.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
5.355000000000000000e+03,6.516000000000000000e+03,5.100000000000000000e+01,1.160000000000000000e+02,1.000000000000000000e+00,1.330000000000000000e+02,2.000000000000000000e+00,3.938000000000000000e+03,2.500000000000000000e+01,5.020000000000000000e+02,1.904200000000000000e+04
2.100000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.419000000000000000e+03,3.764900000000000000e+04,1.326000000000000000e+03
6.164000000000000000e+03,1.500000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,3.254200000000000000e+04,1.350000000000000000e+02,1.788200000000000000e+04
