0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.500000000000000000e-01
2.000000000000000111e-01
1.666666666666666574e-01
1.428571428571428492e-01
1.250000000000000000e-01
1.111111111111111049e-01
1.000000000000000056e-01
1.818181818181818232e-01
1.666666666666666574e-01
1.538461538461538547e-01
1.428571428571428492e-01
1.333333333333333315e-01
1.250000000000000000e-01
1.176470588235294101e-01
1.111111111111111049e-01
1.052631578947368363e-01
1.499999999999999944e-01
1.904761904761904656e-01
1.818181818181818232e-01
1.739130434782608647e-01
1.666666666666666574e-01
2.000000000000000111e-01
1.923076923076923184e-01
1.851851851851851749e-01
2.142857142857142738e-01
2.068965517241379282e-01
2.000000000000000111e-01
1.935483870967741882e-01
1.875000000000000000e-01
1.818181818181818232e-01
1.764705882352941291e-01
1.714285714285714302e-01
1.666666666666666574e-01
1.621621621621621712e-01
1.578947368421052544e-01
1.538461538461538547e-01
1.749999999999999889e-01
1.707317073170731836e-01
1.666666666666666574e-01
1.627906976744186163e-01
1.590909090909090884e-01
1.555555555555555580e-01
1.521739130434782705e-01
1.702127659574468044e-01
1.666666666666666574e-01
1.632653061224489666e-01
1.600000000000000033e-01
1.568627450980392135e-01
1.730769230769230727e-01
1.698113207547169712e-01
1.666666666666666574e-01
1.636363636363636354e-01
1.607142857142857262e-01
1.578947368421052544e-01
1.551724137931034531e-01
1.525423728813559421e-01
1.499999999999999944e-01
1.639344262295081844e-01
1.774193548387096864e-01
1.904761904761904656e-01
1.875000000000000000e-01
1.846153846153846256e-01
1.818181818181818232e-01
1.791044776119402882e-01
1.764705882352941291e-01
1.884057971014492794e-01
1.857142857142857206e-01
1.971830985915492829e-01
1.944444444444444475e-01
1.917808219178082085e-01
1.891891891891891997e-01
1.866666666666666752e-01
1.842105263157894635e-01
1.818181818181818232e-01
1.794871794871794879e-01
1.772151898734177222e-01
1.749999999999999889e-01
1.728395061728394966e-01
1.707317073170731836e-01
1.686746987951807109e-01
1.666666666666666574e-01
1.647058823529411742e-01
1.627906976744186163e-01
1.609195402298850552e-01
1.704545454545454419e-01
1.685393258426966245e-01
1.666666666666666574e-01
1.648351648351648324e-01
1.630434782608695676e-01
1.612903225806451568e-01
1.595744680851063912e-01
1.578947368421052544e-01
1.562500000000000000e-01
1.546391752577319645e-01
1.530612244897959218e-01
1.515151515151515194e-01
1.499999999999999944e-01
1.485148514851485080e-01
1.470588235294117696e-01
1.456310679611650394e-01
