5.743180000000000000e+05,1.303400000000000000e+04,0.000000000000000000e+00,8.400000000000000000e+01,2.000000000000000000e+00,2.960000000000000000e+02,0.000000000000000000e+00,6.400000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01
1.352000000000000000e+03,9.276600000000000000e+04,9.000000000000000000e+00,8.298000000000000000e+03,1.000000000000000000e+01,2.700000000000000000e+02,1.400000000000000000e+01,1.750000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,5.320000000000000000e+02,2.945000000000000000e+03,6.000000000000000000e+01,3.015000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,2.106400000000000000e+04,0.000000000000000000e+00,1.725200000000000000e+04,4.000000000000000000e+01,2.620000000000000000e+02,1.376600000000000000e+04,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000000e+01,1.419000000000000000e+03,6.078000000000000000e+03,1.372000000000000000e+03,2.287000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+00,8.610000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.407900000000000000e+04,3.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.700000000000000000e+01,0.000000000000000000e+00,2.185000000000000000e+04,0.000000000000000000e+00,3.837000000000000000e+03,7.832000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.416000000000000000e+03,1.595200000000000000e+04,2.288000000000000000e+03,9.200000000000000000e+01,4.500000000000000000e+02,1.900000000000000000e+01,0.000000000000000000e+00,4.823700000000000000e+04,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.604000000000000000e+03,1.979000000000000000e+03,1.600000000000000000e+01,4.000000000000000000e+01,1.000000000000000000e+00,3.900000000000000000e+01,2.000000000000000000e+00,1.217000000000000000e+03,4.000000000000000000e+00,1.220000000000000000e+02,5.657000000000000000e+03
1.600000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.583000000000000000e+03,1.117300000000000000e+04,4.140000000000000000e+02
1.812000000000000000e+03,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,9.536000000000000000e+03,4.200000000000000000e+01,5.204000000000000000e+03
