1.642350000000000000e+07,3.628820000000000000e+05,4.800000000000000000e+01,2.446000000000000000e+03,4.100000000000000000e+01,8.738000000000000000e+03,3.000000000000000000e+01,1.820000000000000000e+03,2.390000000000000000e+02,1.000000000000000000e+00,9.640000000000000000e+02
3.996300000000000000e+04,2.632140000000000000e+06,2.330000000000000000e+02,2.388570000000000000e+05,2.380000000000000000e+02,8.577000000000000000e+03,3.880000000000000000e+02,4.855000000000000000e+03,2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.010000000000000000e+02,1.610600000000000000e+04,8.524700000000000000e+04,1.786000000000000000e+03,8.717900000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00,2.667000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.370000000000000000e+02,6.071940000000000000e+05,4.400000000000000000e+01,4.972840000000000000e+05,1.103000000000000000e+03,6.570000000000000000e+03,3.975550000000000000e+05,1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.060000000000000000e+02,3.986800000000000000e+04,1.727660000000000000e+05,3.988000000000000000e+04,6.499800000000000000e+04,3.300000000000000000e+01,2.400000000000000000e+01,2.428700000000000000e+04,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.700000000000000000e+01,3.590000000000000000e+02,1.000000000000000000e+00,1.090000000000000000e+02,1.000000000000000000e+00,2.098409000000000000e+06,7.810000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+01,2.284000000000000000e+03,1.000000000000000000e+00,6.178230000000000000e+05,1.000000000000000000e+00,1.098820000000000000e+05,2.219330000000000000e+05,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.166800000000000000e+04,4.536550000000000000e+05,6.560900000000000000e+04,2.504000000000000000e+03,1.354700000000000000e+04,4.460000000000000000e+02,1.400000000000000000e+01,1.368798000000000000e+06,1.100000000000000000e+02,1.000000000000000000e+00,1.900000000000000000e+01
4.570100000000000000e+04,5.513200000000000000e+04,3.970000000000000000e+02,1.011000000000000000e+03,1.400000000000000000e+01,1.087000000000000000e+03,3.300000000000000000e+01,3.358500000000000000e+04,2.200000000000000000e+02,4.046000000000000000e+03,1.605210000000000000e+05
2.000000000000000000e+02,1.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.700800000000000000e+04,3.191480000000000000e+05,1.154800000000000000e+04
5.261000000000000000e+04,1.060000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,1.180000000000000000e+02,2.767390000000000000e+05,1.149000000000000000e+03,1.512930000000000000e+05
