19,42,73,70,64,69,88,51,63,81,42
43,26,59,41,49,63,69,40,68,112,102
75,57,35,71,25,118,105,37,111,147,114
71,42,76,46,50,73,43,68,104,132,120
65,48,27,51,22,92,84,33,80,112,82
76,67,105,76,95,32,62,82,101,124,106
90,69,106,44,88,58,45,87,105,142,119
49,41,37,70,35,84,92,18,67,118,62
58,61,72,84,79,89,97,46,73,43,26
79,95,119,122,109,121,136,98,40,15,33
40,75,103,98,89,97,113,57,20,32,9
